chrX	18886572	18886722	+	4.58	0	16.5	2.28E+01	1.30E-16	0.61
chrX	24025447	24025597	+	4.58	0	17	2.89E+01	3.45E-18	0.59
chrX	31279374	31279524	+	4.58	0	15	4.33E+01	6.36E-21	0.65
chrX	43134639	43134789	+	4.58	0	13.5	9.42E+01	3.14E-26	0.72
chrX	48696472	48696622	+	4.58	0	16	2.81E+01	5.18E-18	0.65
chrX	68822694	68822844	+	4.58	0	15.5	5.56E+01	1.30E-22	0.65
chrX	69134030	69134180	+	4.58	0	14.5	6.57E+01	9.39E-24	0.69
chrX	72713944	72714094	+	4.58	0	16.5	1.22E+01	1.74E-12	0.59
chrX	78024475	78024625	+	4.58	0	16	2.61E+01	1.64E-17	0.61
chrX	80765290	80765440	+	4.58	0	16	4.93E+01	8.61E-22	0.65
chrX	85851545	85851695	+	4.58	0	16.5	4.09E+01	1.58E-20	0.61
chrX	110450182	110450332	+	4.58	0	17	4.42E+01	4.64E-21	0.61
chrX	119791623	119791773	+	4.58	0	14	2.68E+01	1.13E-17	0.72
chrX	120213767	120213917	+	4.58	0	16	6.99E+01	3.50E-24	0.61
chrX	120498118	120498268	+	4.58	0	17	3.80E+01	4.91E-20	0.59
chrX	124388691	124388841	+	4.58	0	17	2.36E+01	7.98E-17	0.65
chrX	129931470	129931620	+	4.58	0	16	1.48E+01	9.15E-14	0.63
chrX	134885628	134885778	+	4.58	0	14	1.85E+01	3.09E-15	0.72
chrX	135004200	135004350	+	4.58	0	16	3.33E+01	3.78E-19	0.61
chrX	135688246	135688396	+	4.58	0	16	3.50E+01	1.81E-19	0.67
chrX	150482926	150483076	+	4.58	0	16.5	2.81E+01	5.18E-18	0.59
chrX	151871338	151871488	+	4.58	0	17.5	1.56E+01	4.38E-14	0.59
chr1	1959854	1960004	+	4.44	0	14.5	2.50E+01	1.98E-17	0.67
chr1	2539454	2539604	+	4.44	0	16	2.02E+01	5.18E-16	0.61
chr1	6490554	6490704	+	4.44	0	15.5	7.50E+00	1.18E-09	0.63
chr1	6991436	6991586	+	4.44	0	15	2.84E+01	2.81E-18	0.67
chr1	7299503	7299653	+	4.44	0	16.5	1.04E+01	1.19E-11	0.61
chr1	8097471	8097621	+	4.44	0	16.5	2.88E+01	2.28E-18	0.63
chr1	10528422	10528572	+	4.44	0	17.5	2.84E+01	2.81E-18	0.61
chr1	14791713	14791863	+	4.44	0	17	8.58E+00	1.79E-10	0.61
chr1	14894859	14895009	+	4.44	0	15	7.75E+00	7.46E-10	0.65
chr1	16056222	16056372	+	4.44	0	15	4.04E+01	1.17E-20	0.65
chr1	16559783	16559933	+	4.44	0	15.5	4.20E+01	6.36E-21	0.63
chr1	17487859	17488009	+	4.44	0	15	2.96E+01	1.48E-18	0.65
chr1	18618660	18618810	+	4.44	0	15.5	3.69E+01	4.91E-20	0.63
chr1	27234361	27234511	+	4.44	0	16	2.63E+01	9.34E-18	0.61
chr1	27959884	27960034	+	4.44	0	16.5	1.77E+01	3.99E-15	0.65
chr1	29849113	29849263	+	4.44	0	14	2.96E+01	1.48E-18	0.69
chr1	31715717	31715867	+	4.44	0	15.5	1.53E+01	3.53E-14	0.63
chr1	34711653	34711803	+	4.44	0	15	1.09E+01	5.27E-12	0.65
chr1	36528484	36528634	+	4.44	0	14.5	2.39E+01	4.04E-17	0.69
chr1	43582315	43582465	+	4.44	0	16	4.20E+01	6.36E-21	0.63
chr1	46520642	46520792	+	4.44	0	15.5	6.27E+00	1.41E-08	0.63
chr1	47704341	47704491	+	4.44	0	16.5	1.48E+01	6.04E-14	0.61
chr1	52141903	52142053	+	4.44	0	16	2.73E+01	5.18E-18	0.61
chr1	59976898	59977048	+	4.44	0	16.5	2.53E+01	1.64E-17	0.61
chr1	60573864	60574014	+	4.44	0	17.5	1.62E+01	1.51E-14	0.65
chr1	60979077	60979227	+	4.44	0	16.5	3.23E+01	3.78E-19	0.63
chr1	61082484	61082634	+	4.44	0	15.5	8.14E+00	3.72E-10	0.63
chr1	62082819	62082969	+	4.44	0	16	3.09E+01	7.60E-19	0.61
chr1	66271333	66271483	+	4.44	0	17	1.67E+01	9.43E-15	0.63
chr1	67060893	67061043	+	4.44	0	15.5	3.89E+01	2.11E-20	0.69
chr1	70459903	70460053	+	4.44	0	16	2.92E+01	1.84E-18	0.61
chr1	74469112	74469262	+	4.44	0	16	1.62E+01	1.51E-14	0.67
chr1	76835333	76835483	+	4.44	0	17	3.09E+01	7.60E-19	0.61
chr1	85308203	85308353	+	4.44	0	15.5	5.84E+01	3.69E-23	0.63
chr1	87335302	87335452	+	4.44	0	15.5	1.00E+01	1.95E-11	0.65
chr1	89910896	89911046	+	4.44	0	16	2.88E+01	2.28E-18	0.63
chr1	94300246	94300396	+	4.44	0	14.5	4.78E+01	8.61E-22	0.67
chr1	99765741	99765891	+	4.44	0	17.5	1.44E+01	9.15E-14	0.61
chr1	110106198	110106348	+	4.44	0	16	2.42E+01	3.39E-17	0.63
chr1	112881064	112881214	+	4.44	0	16.5	4.89E+01	6.01E-22	0.61
chr1	116570966	116571116	+	4.44	0	15.5	1.18E+01	1.74E-12	0.63
chr1	116817770	116817920	+	4.44	0	17	3.45E+01	1.41E-19	0.65
chr1	117312555	117312705	+	4.44	0	14.5	4.29E+01	4.64E-21	0.67
chr1	143244933	143245083	+	4.44	0	13.5	2.66E+01	7.69E-18	0.72
chr1	144461550	144461700	+	4.44	0	16.5	3.28E+01	2.97E-19	0.61
chr1	145824041	145824191	+	4.44	0	15	3.05E+01	9.52E-19	0.65
chr1	148038783	148038933	+	4.44	0	16.5	2.39E+01	4.04E-17	0.61
chr1	155002107	155002257	+	4.44	0	16	1.60E+01	1.69E-14	0.63
chr1	160101115	160101265	+	4.44	0	16	5.92E+00	3.09E-08	0.61
chr1	160193152	160193302	+	4.44	0	17	3.62E+01	6.43E-20	0.63
chr1	160291427	160291577	+	4.44	0	14.5	3.45E+01	1.41E-19	0.67
chr1	160780146	160780296	+	4.44	0	16	2.56E+01	1.37E-17	0.61
chr1	160989990	160990140	+	4.44	0	15.5	1.77E+01	3.99E-15	0.65
chr1	165539427	165539577	+	4.44	0	16.5	1.88E+01	1.59E-15	0.61
chr1	165828997	165829147	+	4.44	0	16.5	4.17E+00	2.93E-06	0.63
chr1	167454910	167455060	+	4.44	0	16	1.03E+01	1.37E-11	0.61
chr1	167455537	167455687	+	4.44	0	16	1.04E+01	1.11E-11	0.61
chr1	168113114	168113264	+	4.44	0	14	3.56E+01	8.39E-20	0.69
chr1	168439910	168440060	+	4.44	0	16	2.84E+01	2.81E-18	0.63
chr1	168719464	168719614	+	4.44	0	16.5	3.50E+01	1.09E-19	0.61
chr1	169781454	169781604	+	4.44	0	15.5	1.78E+01	3.51E-15	0.67
chr1	171226898	171227048	+	4.44	0	14	3.23E+01	3.78E-19	0.75
chr1	171655600	171655750	+	4.44	0	12	2.84E+01	2.81E-18	0.81
chr1	174849160	174849310	+	4.44	0	15	2.31E+01	6.75E-17	0.65
chr1	181117705	181117855	+	4.44	0	15	7.45E+00	1.30E-09	0.65
chr1	181251183	181251333	+	4.44	0	15	1.50E+01	4.88E-14	0.65
chr1	182035483	182035633	+	4.44	0	16.5	1.74E+01	5.13E-15	0.61
chr1	183094074	183094224	+	4.44	0	16	7.00E+01	2.09E-24	0.65
chr1	189662316	189662466	+	4.44	0	14.5	2.66E+01	7.69E-18	0.69
chr1	201114277	201114427	+	4.44	0	16.5	2.59E+01	1.13E-17	0.63
chr1	204411881	204412031	+	4.44	0	15	2.69E+01	6.32E-18	0.65
chr1	205813211	205813361	+	4.44	0	17.5	1.70E+01	7.41E-15	0.61
chr1	207811986	207812136	+	4.44	0	15.5	1.89E+01	1.39E-15	0.65
chr1	207824053	207824203	+	4.44	0	14.5	8.21E+00	3.34E-10	0.72
chr1	209839985	209840135	+	4.44	0	17.5	1.98E+01	6.91E-16	0.63
chr1	209850510	209850660	+	4.44	0	16	2.69E+01	6.32E-18	0.61
chr1	210239937	210240087	+	4.44	0	16.5	2.12E+01	2.44E-16	0.61
chr1	214476298	214476448	+	4.44	0	16	1.86E+01	1.82E-15	0.61
chr1	214581957	214582107	+	4.44	0	13	1.42E+01	1.12E-13	0.75
chr1	214628236	214628386	+	4.44	0	15.5	1.68E+01	8.37E-15	0.63
chr1	218285109	218285259	+	4.44	0	15	2.84E+01	2.81E-18	0.69
chr1	219710934	219711084	+	4.44	0	15	2.21E+01	1.30E-16	0.65
chr1	221979822	221979972	+	4.44	0	16	3.39E+01	1.81E-19	0.63
chr1	225438133	225438283	+	4.44	0	16.5	2.34E+01	5.70E-17	0.61
chr1	226870668	226870818	+	4.44	0	17	1.63E+01	1.34E-14	0.61
chr1	229625561	229625711	+	4.44	0	16.5	5.74E+00	4.65E-08	0.63
chr1	234957462	234957612	+	4.44	0	16.5	2.84E+01	2.81E-18	0.63
chr1	234998522	234998672	+	4.44	0	15.5	9.42E+00	4.64E-11	0.63
chr1	239951618	239951768	+	4.44	0	15.5	1.72E+01	5.80E-15	0.65
chr1	241605273	241605423	+	4.44	0	17	8.98E+00	9.26E-11	0.61
chr1	244341782	244341932	+	4.44	0	16.5	2.06E+01	3.85E-16	0.61
chr1	245716090	245716240	+	4.44	0	14.5	1.14E+01	2.83E-12	0.72
chr1	247532052	247532202	+	4.44	0	14	6.98E+00	3.23E-09	0.69
chr2	860631	860781	+	4.44	0	13.5	1.53E+01	3.53E-14	0.72
chr2	6828327	6828477	+	4.44	0	17	9.10E+00	7.70E-11	0.63
chr2	6897262	6897412	+	4.44	0	14	1.64E+01	1.20E-14	0.69
chr2	9565537	9565687	+	4.44	0	16	2.66E+01	7.69E-18	0.63
chr2	11785056	11785206	+	4.44	0	16.5	6.18E+01	1.50E-23	0.65
chr2	12024327	12024477	+	4.44	0	14	1.81E+01	2.71E-15	0.72
chr2	12727186	12727336	+	4.44	0	13.5	3.09E+01	7.60E-19	0.72
chr2	15546596	15546746	+	4.44	0	16.5	2.63E+01	9.34E-18	0.63
chr2	15812543	15812693	+	4.44	0	15	1.08E+01	6.14E-12	0.65
chr2	16613576	16613726	+	4.44	0	15.5	5.57E+00	6.91E-08	0.65
chr2	20682285	20682435	+	4.44	0	16.5	1.09E+01	5.69E-12	0.61
chr2	21256149	21256299	+	4.44	0	14.5	1.14E+01	2.83E-12	0.67
chr2	27890519	27890669	+	4.44	0	15.5	2.34E+01	5.70E-17	0.65
chr2	30915633	30915783	+	4.44	0	18	1.10E+01	4.89E-12	0.61
chr2	32977298	32977448	+	4.44	0	15	2.19E+01	1.53E-16	0.67
chr2	33275848	33275998	+	4.44	0	17.5	2.73E+01	5.18E-18	0.61
chr2	33291495	33291645	+	4.44	0	16	1.72E+01	5.80E-15	0.63
chr2	35428670	35428820	+	4.44	0	17	2.39E+01	4.04E-17	0.61
chr2	40448586	40448736	+	4.44	0	16.5	2.02E+01	5.18E-16	0.61
chr2	42047795	42047945	+	4.44	0	16.5	2.02E+01	5.18E-16	0.63
chr2	42096018	42096168	+	4.44	0	14.5	2.88E+01	2.28E-18	0.69
chr2	42513403	42513553	+	4.44	0	16.5	2.69E+01	6.32E-18	0.61
chr2	44715725	44715875	+	4.44	0	16	4.04E+01	1.17E-20	0.63
chr2	45173625	45173775	+	4.44	0	15	3.28E+01	2.97E-19	0.65
chr2	47489000	47489150	+	4.44	0	16	3.09E+01	7.60E-19	0.65
chr2	54115809	54115959	+	4.44	0	15.5	1.84E+01	2.08E-15	0.69
chr2	56749276	56749426	+	4.44	0	16	2.04E+01	4.47E-16	0.61
chr2	61471063	61471213	+	4.44	0	18	1.29E+01	4.72E-13	0.61
chr2	61598554	61598704	+	4.44	0	16	5.68E+01	5.68E-23	0.65
chr2	68709516	68709666	+	4.44	0	17	2.26E+01	9.41E-17	0.61
chr2	72115490	72115640	+	4.44	0	14.5	2.39E+01	4.04E-17	0.69
chr2	73780109	73780259	+	4.44	0	14.5	2.73E+01	5.18E-18	0.67
chr2	88903890	88904040	+	4.44	0	16	3.00E+01	1.19E-18	0.61
chr2	102142625	102142775	+	4.44	0	17.5	1.74E+01	5.13E-15	0.61
chr2	104849655	104849805	+	4.44	0	16	1.72E+01	5.80E-15	0.65
chr2	105404187	105404337	+	4.44	0	16.5	1.67E+01	9.43E-15	0.63
chr2	111698985	111699135	+	4.44	0	15	2.84E+01	2.81E-18	0.67
chr2	113587302	113587452	+	4.44	0	15.5	8.76E+00	1.33E-10	0.65
chr2	120695698	120695848	+	4.44	0	15.5	2.84E+01	2.81E-18	0.63
chr2	127094912	127095062	+	4.44	0	15	2.06E+01	3.85E-16	0.67
chr2	134432266	134432416	+	4.44	0	16.5	1.62E+01	1.51E-14	0.61
chr2	137508919	137509069	+	4.44	0	15.5	2.02E+01	5.18E-16	0.63
chr2	146412717	146412867	+	4.44	0	16	3.62E+01	6.43E-20	0.65
chr2	147276057	147276207	+	4.44	0	13	3.45E+01	1.41E-19	0.78
chr2	149017476	149017626	+	4.44	0	15	2.10E+01	2.85E-16	0.65
chr2	153770450	153770600	+	4.44	0	15.5	2.50E+01	1.98E-17	0.65
chr2	156401062	156401212	+	4.44	0	15.5	8.14E+00	3.72E-10	0.67
chr2	157302604	157302754	+	4.44	0	17.5	3.62E+01	6.43E-20	0.61
chr2	157572835	157572985	+	4.44	0	16	5.84E+01	3.69E-23	0.61
chr2	158034334	158034484	+	4.44	0	15.5	4.57E+01	1.73E-21	0.63
chr2	159124769	159124919	+	4.44	0	15.5	3.89E+01	2.11E-20	0.67
chr2	160919026	160919176	+	4.44	0	16.5	3.09E+01	7.60E-19	0.63
chr2	162840723	162840873	+	4.44	0	14.5	2.21E+01	1.30E-16	0.69
chr2	162989624	162989774	+	4.44	0	16	2.66E+01	7.69E-18	0.61
chr2	163169613	163169763	+	4.44	0	16.5	1.43E+01	1.01E-13	0.63
chr2	168278421	168278571	+	4.44	0	16	2.08E+01	3.32E-16	0.61
chr2	169221925	169222075	+	4.44	0	18	2.44E+01	2.84E-17	0.65
chr2	172253915	172254065	+	4.44	0	16	1.11E+01	4.19E-12	0.63
chr2	173652888	173653038	+	4.44	0	15.5	2.69E+01	6.32E-18	0.67
chr2	174336935	174337085	+	4.44	0	16	2.08E+01	3.32E-16	0.61
chr2	175031110	175031260	+	4.44	0	15.5	7.00E+01	2.09E-24	0.65
chr2	175181065	175181215	+	4.44	0	15	1.68E+01	8.37E-15	0.65
chr2	175309921	175310071	+	4.44	0	16.5	2.14E+01	2.09E-16	0.63
chr2	176106942	176107092	+	4.44	0	15.5	1.21E+01	1.24E-12	0.65
chr2	193963621	193963771	+	4.44	0	17	1.83E+01	2.38E-15	0.63
chr2	195938366	195938516	+	4.44	0	14	5.25E+01	1.93E-22	0.69
chr2	200481508	200481658	+	4.44	0	17	1.58E+01	2.26E-14	0.61
chr2	203909766	203909916	+	4.44	0	15	2.50E+01	1.98E-17	0.67
chr2	205696622	205696772	+	4.44	0	13	1.60E+01	1.69E-14	0.75
chr2	205975417	205975567	+	4.44	0	15.5	8.65E+00	1.59E-10	0.63
chr2	208781295	208781445	+	4.44	0	14.5	2.19E+01	1.53E-16	0.67
chr2	211249190	211249340	+	4.44	0	16	1.68E+01	8.37E-15	0.63
chr2	213995566	213995716	+	4.44	0	15.5	2.69E+01	6.32E-18	0.63
chr2	218217029	218217179	+	4.44	0	16	2.39E+01	4.04E-17	0.61
chr2	223523551	223523701	+	4.44	0	15.5	2.69E+01	6.32E-18	0.65
chr2	223993721	223993871	+	4.44	0	13.5	1.96E+01	7.97E-16	0.72
chr2	228356002	228356152	+	4.44	0	15	1.84E+01	2.08E-15	0.67
chr2	229922660	229922810	+	4.44	0	16	5.90E+00	3.21E-08	0.65
chr2	231621104	231621254	+	4.44	0	16	1.81E+01	2.71E-15	0.67
chr2	232444495	232444645	+	4.44	0	16	1.37E+01	1.84E-13	0.61
chr2	235552000	235552150	+	4.44	0	16	3.75E+01	3.73E-20	0.67
chr2	235746402	235746552	+	4.44	0	15	3.39E+01	1.81E-19	0.65
chr2	237512902	237513052	+	4.44	0	16.5	5.25E+01	1.93E-22	0.63
chr2	241701917	241702067	+	4.44	0	17	9.64E+00	3.34E-11	0.63
chr3	5018175	5018325	+	4.44	0	16	5.74E+00	4.65E-08	0.61
chr3	7285601	7285751	+	4.44	0	14.5	2.28E+01	7.98E-17	0.72
chr3	8020640	8020790	+	4.44	0	16	2.59E+01	1.13E-17	0.65
chr3	11185746	11185896	+	4.44	0	16	2.44E+01	2.84E-17	0.61
chr3	14791454	14791604	+	4.44	0	16.5	2.53E+01	1.64E-17	0.61
chr3	19146915	19147065	+	4.44	0	16	1.52E+01	3.93E-14	0.63
chr3	23549625	23549775	+	4.44	0	16.5	2.50E+01	1.98E-17	0.63
chr3	29187176	29187326	+	4.44	0	14.5	1.05E+01	1.03E-11	0.67
chr3	32144231	32144381	+	4.44	0	13.5	4.67E+01	1.22E-21	0.72
chr3	37855494	37855644	+	4.44	0	17.5	6.27E+00	1.41E-08	0.61
chr3	39107159	39107309	+	4.44	0	16.5	5.04E+00	2.61E-07	0.63
chr3	39147154	39147304	+	4.44	0	17	7.40E+00	1.44E-09	0.61
chr3	42540008	42540158	+	4.44	0	14.5	3.89E+01	2.11E-20	0.67
chr3	44024325	44024475	+	4.44	0	16	4.38E+01	3.36E-21	0.63
chr3	48465592	48465742	+	4.44	0	17	3.75E+01	3.73E-20	0.61
chr3	53072773	53072923	+	4.44	0	15.5	2.84E+01	2.81E-18	0.67
chr3	53197095	53197245	+	4.44	0	17.5	1.84E+01	2.08E-15	0.63
chr3	53254948	53255098	+	4.44	0	16.5	9.73E+00	2.93E-11	0.61
chr3	62201538	62201688	+	4.44	0	14.5	2.28E+01	7.98E-17	0.69
chr3	81352936	81353086	+	4.44	0	16.5	2.19E+01	1.53E-16	0.63
chr3	97658786	97658936	+	4.44	0	14.5	2.14E+01	2.09E-16	0.67
chr3	98922929	98923079	+	4.44	0	14.5	2.92E+01	1.84E-18	0.67
chr3	101070331	101070481	+	4.44	0	16.5	3.18E+01	4.78E-19	0.61
chr3	107855818	107855968	+	4.44	0	16.5	6.18E+01	1.50E-23	0.61
chr3	111735498	111735648	+	4.44	0	15.5	2.80E+01	3.45E-18	0.65
chr3	115814844	115814994	+	4.44	0	18.5	2.73E+01	5.18E-18	0.61
chr3	122514887	122515037	+	4.44	0	15	2.77E+01	4.24E-18	0.65
chr3	124247138	124247288	+	4.44	0	14.5	3.56E+01	8.39E-20	0.67
chr3	128617656	128617806	+	4.44	0	15	2.88E+01	2.28E-18	0.65
chr3	132231718	132231868	+	4.44	0	16.5	1.04E+01	1.19E-11	0.61
chr3	133387979	133388129	+	4.44	0	14	4.61E+00	8.29E-07	0.69
chr3	133930475	133930625	+	4.44	0	15	1.37E+01	1.84E-13	0.65
chr3	136391738	136391888	+	4.44	0	15	2.31E+01	6.75E-17	0.69
chr3	153595319	153595469	+	4.44	0	15.5	1.16E+01	2.41E-12	0.65
chr3	154018207	154018357	+	4.44	0	13.5	4.38E+01	3.36E-21	0.72
chr3	154552479	154552629	+	4.44	0	15	3.34E+01	2.33E-19	0.67
chr3	157248670	157248820	+	4.44	0	16.5	2.39E+01	4.04E-17	0.63
chr3	159616352	159616502	+	4.44	0	15	1.50E+01	4.88E-14	0.65
chr3	160032265	160032415	+	4.44	0	16.5	1.62E+01	1.51E-14	0.65
chr3	160240833	160240983	+	4.44	0	15.5	4.38E+01	3.36E-21	0.69
chr3	170499704	170499854	+	4.44	0	16.5	3.82E+01	2.81E-20	0.61
chr3	171830059	171830209	+	4.44	0	16.5	3.09E+01	7.60E-19	0.61
chr3	174620329	174620479	+	4.44	0	16.5	4.29E+01	4.64E-21	0.63
chr3	179316111	179316261	+	4.44	0	15.5	1.66E+01	1.06E-14	0.65
chr3	184748645	184748795	+	4.44	0	13.5	3.89E+01	2.11E-20	0.72
chr3	187975822	187975972	+	4.44	0	15.5	2.10E+01	2.85E-16	0.63
chr3	189961620	189961770	+	4.44	0	14	1.98E+01	6.91E-16	0.69
chr3	191901869	191902019	+	4.44	0	16	1.37E+01	2.03E-13	0.69
chr3	194322410	194322560	+	4.44	0	16	7.56E+00	1.07E-09	0.61
chr3	195543274	195543424	+	4.44	0	17	1.63E+01	1.34E-14	0.63
chr3	195876791	195876941	+	4.44	0	15	3.28E+01	2.97E-19	0.67
chr3	196568554	196568704	+	4.44	0	16	2.73E+01	5.18E-18	0.63
chr4	1746298	1746448	+	4.44	0	14	2.24E+01	1.11E-16	0.69
chr4	2009284	2009434	+	4.44	0	17	1.96E+01	7.97E-16	0.61
chr4	6987127	6987277	+	4.44	0	16.5	2.04E+01	4.47E-16	0.61
chr4	7103348	7103498	+	4.44	0	16	1.17E+01	1.88E-12	0.61
chr4	8991530	8991680	+	4.44	0	16.5	1.88E+01	1.59E-15	0.63
chr4	10410846	10410996	+	4.44	0	17	1.62E+01	1.51E-14	0.61
chr4	11106289	11106439	+	4.44	0	16	2.92E+01	1.84E-18	0.61
chr4	12679081	12679231	+	4.44	0	15	1.84E+01	2.08E-15	0.65
chr4	12889168	12889318	+	4.44	0	14.5	1.58E+01	2.26E-14	0.67
chr4	16864359	16864509	+	4.44	0	17	1.59E+01	2.02E-14	0.63
chr4	22435003	22435153	+	4.44	0	16	2.39E+01	4.04E-17	0.63
chr4	23717628	23717778	+	4.44	0	15	2.73E+01	5.18E-18	0.65
chr4	31613936	31614086	+	4.44	0	15	5.53E+01	8.63E-23	0.69
chr4	37453065	37453215	+	4.44	0	15.5	2.42E+01	3.39E-17	0.65
chr4	42280435	42280585	+	4.44	0	16	1.04E+01	1.19E-11	0.65
chr4	46844411	46844561	+	4.44	0	17	2.39E+01	4.04E-17	0.61
chr4	48726287	48726437	+	4.44	0	13.5	2.06E+01	3.85E-16	0.75
chr4	54683758	54683908	+	4.44	0	16.5	2.77E+01	4.24E-18	0.61
chr4	77473636	77473786	+	4.44	0	17	3.50E+01	1.09E-19	0.61
chr4	89482392	89482542	+	4.44	0	15.5	5.00E+01	4.15E-22	0.67
chr4	98430817	98430967	+	4.44	0	16	3.18E+01	4.78E-19	0.63
chr4	103443475	103443625	+	4.44	0	15	2.84E+01	2.81E-18	0.69
chr4	105991124	105991274	+	4.44	0	16	1.75E+01	4.52E-15	0.63
chr4	106213361	106213511	+	4.44	0	14	1.98E+01	6.91E-16	0.69
chr4	107853589	107853739	+	4.44	0	15	2.69E+01	6.32E-18	0.67
chr4	111781777	111781927	+	4.44	0	14	3.89E+01	2.11E-20	0.75
chr4	112523887	112524037	+	4.44	0	17	2.69E+01	6.32E-18	0.63
chr4	126223883	126224033	+	4.44	0	15	5.84E+01	3.69E-23	0.65
chr4	134073362	134073512	+	4.44	0	15.5	2.24E+01	1.11E-16	0.67
chr4	150494825	150494975	+	4.44	0	16	3.69E+01	4.91E-20	0.63
chr4	151484827	151484977	+	4.44	0	16.5	2.36E+01	4.80E-17	0.61
chr4	154854485	154854635	+	4.44	0	15	2.36E+01	4.80E-17	0.65
chr4	156378231	156378381	+	4.44	0	14.5	5.00E+01	4.15E-22	0.67
chr4	156946672	156946822	+	4.44	0	16.5	1.59E+01	2.02E-14	0.63
chr4	156999292	156999442	+	4.44	0	16	2.56E+01	1.37E-17	0.61
chr4	157045668	157045818	+	4.44	0	15.5	2.34E+01	5.70E-17	0.65
chr4	160180295	160180445	+	4.44	0	15.5	2.53E+01	1.64E-17	0.67
chr4	172892397	172892547	+	4.44	0	16.5	2.08E+01	3.32E-16	0.61
chr4	173591890	173592040	+	4.44	0	15	2.59E+01	1.13E-17	0.65
chr4	174583908	174584058	+	4.44	0	16	2.02E+01	5.18E-16	0.63
chr4	174874062	174874212	+	4.44	0	16.5	1.88E+01	1.59E-15	0.63
chr4	184961764	184961914	+	4.44	0	16.5	3.39E+01	1.81E-19	0.63
chr4	185504471	185504621	+	4.44	0	16	1.45E+01	8.26E-14	0.63
chr4	186132965	186133115	+	4.44	0	16	1.74E+01	5.13E-15	0.63
chr4	190022665	190022815	+	4.44	0	15.5	3.56E+01	8.39E-20	0.63
chr5	1737937	1738087	+	4.44	0	16	2.17E+01	1.79E-16	0.61
chr5	1772782	1772932	+	4.44	0	15.5	2.66E+01	7.69E-18	0.67
chr5	1801049	1801199	+	4.44	0	16.5	7.84E+00	6.37E-10	0.61
chr5	1881372	1881522	+	4.44	0	15.5	4.05E+00	4.21E-06	0.63
chr5	10357983	10358133	+	4.44	0	15.5	6.13E+00	1.94E-08	0.65
chr5	10705883	10706033	+	4.44	0	16	4.64E+00	7.62E-07	0.63
chr5	14142887	14143037	+	4.44	0	15.5	7.73E+00	7.85E-10	0.63
chr5	15005890	15006040	+	4.44	0	15	4.98E+00	3.05E-07	0.67
chr5	16889726	16889876	+	4.44	0	13	9.14E+00	7.23E-11	0.75
chr5	17000405	17000555	+	4.44	0	16.5	2.44E+01	2.84E-17	0.65
chr5	34486282	34486432	+	4.44	0	16	2.02E+01	5.18E-16	0.61
chr5	34608979	34609129	+	4.44	0	15.5	1.40E+01	1.37E-13	0.63
chr5	36693242	36693392	+	4.44	0	15.5	1.09E+01	5.27E-12	0.63
chr5	36696167	36696317	+	4.44	0	14	2.02E+01	5.18E-16	0.69
chr5	40688261	40688411	+	4.44	0	15	1.50E+01	4.88E-14	0.65
chr5	44935317	44935467	+	4.44	0	14	3.39E+01	1.81E-19	0.72
chr5	50958951	50959101	+	4.44	0	15	1.45E+01	8.26E-14	0.67
chr5	53406774	53406924	+	4.44	0	17	2.92E+01	1.84E-18	0.61
chr5	54517653	54517803	+	4.44	0	15.5	1.46E+01	7.44E-14	0.63
chr5	58335653	58335803	+	4.44	0	13	5.84E+01	3.69E-23	0.75
chr5	58871758	58871908	+	4.44	0	13.5	3.56E+01	8.39E-20	0.72
chr5	61790823	61790973	+	4.44	0	17.5	2.12E+01	2.44E-16	0.61
chr5	72816503	72816653	+	4.44	0	14	2.24E+01	1.11E-16	0.69
chr5	72955841	72955991	+	4.44	0	15.5	1.84E+01	2.08E-15	0.63
chr5	74685091	74685241	+	4.44	0	16	2.84E+01	2.81E-18	0.61
chr5	79514412	79514562	+	4.44	0	15.5	1.95E+01	9.18E-16	0.63
chr5	82975871	82976021	+	4.44	0	18.5	2.34E+01	5.70E-17	0.61
chr5	91385040	91385190	+	4.44	0	15	7.27E+00	1.84E-09	0.67
chr5	96601880	96602030	+	4.44	0	15	3.45E+01	1.41E-19	0.69
chr5	108681419	108681569	+	4.44	0	15.5	2.73E+01	5.18E-18	0.63
chr5	110441135	110441285	+	4.44	0	15.5	2.39E+01	4.04E-17	0.65
chr5	123937324	123937474	+	4.44	0	14.5	6.37E+01	9.39E-24	0.67
chr5	138133107	138133257	+	4.44	0	16.5	2.24E+01	1.11E-16	0.65
chr5	138276514	138276664	+	4.44	0	14.5	3.09E+01	7.60E-19	0.67
chr5	139482240	139482390	+	4.44	0	16	1.67E+01	9.43E-15	0.61
chr5	141018085	141018235	+	4.44	0	14.5	3.34E+01	2.33E-19	0.69
chr5	145856002	145856152	+	4.44	0	16.5	7.50E+00	1.18E-09	0.61
chr5	146706374	146706524	+	4.44	0	14	1.51E+01	4.38E-14	0.69
chr5	147577080	147577230	+	4.44	0	15.5	1.16E+01	2.22E-12	0.63
chr5	149269116	149269266	+	4.44	0	14.5	8.21E+00	3.34E-10	0.75
chr5	149730157	149730307	+	4.44	0	16.5	1.02E+01	1.58E-11	0.61
chr5	150001765	150001915	+	4.44	0	16	6.74E+00	5.31E-09	0.61
chr5	150779249	150779399	+	4.44	0	16	4.56E+00	9.53E-07	0.61
chr5	154073557	154073707	+	4.44	0	15	7.75E+00	7.46E-10	0.65
chr5	159928254	159928404	+	4.44	0	15	2.34E+01	5.70E-17	0.67
